cycle,event,action,bodies,active_bodies,light,shadow,mercury,threshold,agreements,spread,structural_stability,vitality,viability,field_charge,lattice_coherence,recursion_depth,confidence_decay,avg_trust,avg_fatigue,lineage_density,archetype_resonance,elder_feedback,closures,recursions,suspicious_closures,dream_cycles,rem_cycles,healing_cycles,renewal_cycles,new_variants,unknown_events,alpha_alerts,omega_alerts,alpha_alert,omega_alert
336,contradiction,close,138,28,0.545084,0.387634,0.552365,0.079571,1,0.164731,0.941666,0.830685,0.926353,0.733692,0.705432,0,0.208426,0.647869,0.202899,0.8715,0.884221,0.6225,293,43,14,11,8,10,98,98,0,50,145,False,True
337,contradiction,recurse,138,28,0.562408,0.362825,0.471232,0.077355,0,0.199583,0.926086,0.845081,0.911941,0.763036,0.705191,1,0.208426,0.646552,0.202899,0.8715,0.870957,0.6225,293,44,14,11,8,10,98,98,0,50,146,False,True
338,contradiction,close,139,28,0.544998,0.371291,0.490898,0.075456,1,0.173707,0.928086,0.843732,0.919219,0.761812,0.704956,0,0.206632,0.646429,0.201439,0.8715,0.866411,0.6225,294,44,14,11,8,10,99,99,0,50,147,False,True
339,contradiction,close,139,28,0.580347,0.40913,0.444135,0.073936,1,0.171216,0.930036,0.842398,0.920457,0.760541,0.70475,0,0.204981,0.646928,0.201439,0.8715,0.86261,0.6225,295,44,14,11,8,10,99,99,0,50,148,False,True
340,contradiction,close,139,28,0.604757,0.380643,0.585131,0.072846,1,0.224114,0.93194,0.841075,0.921655,0.759992,0.704544,0,0.203463,0.647237,0.201439,0.8715,0.84967,0.6225,296,44,14,11,8,10,99,99,0,50,149,False,True
341,contradiction,close,139,28,0.588342,0.384767,0.429729,0.072227,1,0.203575,0.933801,0.839761,0.922812,0.759093,0.704322,0,0.202066,0.647237,0.201439,0.8715,0.836925,0.6225,297,44,14,11,8,10,99,99,0,50,150,False,True
342,contradiction,recurse,139,28,0.596529,0.358307,0.457609,0.072107,0,0.238222,0.919437,0.852626,0.908783,0.785209,0.704026,1,0.202066,0.646025,0.201439,0.8715,0.824372,0.6225,297,45,14,11,8,10,99,99,0,50,151,False,True
343,contradiction,recurse,139,28,0.57134,0.358158,0.484431,0.072499,0,0.213182,0.905743,0.864799,0.89493,0.805415,0.703661,2,0.202066,0.644836,0.201439,0.8715,0.812006,0.6225,297,46,14,11,8,10,99,99,0,50,152,False,True
344,contradiction,close,139,28,0.593394,0.346464,0.553659,0.073403,1,0.24693,0.907803,0.862669,0.901967,0.802556,0.703315,1,0.198701,0.64535,0.201439,0.8715,0.799826,0.6225,298,46,14,11,8,10,99,99,0,50,153,False,True
345,contradiction,recurse,140,28,0.612011,0.377878,0.480189,0.074805,0,0.234133,0.894961,0.873894,0.888405,0.821055,0.702884,2,0.198701,0.643609,0.2,0.8715,0.787829,0.6225,298,47,14,11,8,10,100,100,0,51,154,True,True
346,contradiction,close,140,28,0.548888,0.363927,0.566885,0.076675,1,0.202958,0.897377,0.871417,0.895651,0.816585,0.702477,1,0.195605,0.64412,0.2,0.8715,0.776011,0.6225,299,47,14,11,8,10,100,100,0,52,155,True,True
347,contradiction,close,140,28,0.613639,0.410596,0.4433,0.078971,1,0.203043,0.899737,0.868976,0.902855,0.812233,0.702092,0,0.192756,0.64463,0.2,0.8715,0.764371,0.6225,300,47,14,11,8,10,100,100,0,52,156,False,True
348,contradiction,close,141,28,0.584057,0.386674,0.431883,0.08164,1,0.197383,0.902041,0.866571,0.904017,0.807911,0.701707,0,0.190136,0.644536,0.198582,0.8715,0.752905,0.6225,301,47,14,11,8,10,101,101,0,52,157,False,True
349,contradiction,close,142,28,0.614588,0.44219,0.449193,0.084615,1,0.172398,0.904293,0.864201,0.905141,0.80335,0.701358,0,0.187725,0.644444,0.197183,0.8715,0.75916,0.6225,302,47,14,11,8,10,102,102,0,52,158,False,True
350,contradiction,close,142,28,0.574453,0.393841,0.481275,0.087823,1,0.180611,0.906492,0.861866,0.906229,0.799028,0.701061,0,0.185507,0.644948,0.197183,0.8715,0.763743,0.6225,303,47,14,11,8,10,102,102,0,52,159,False,True
351,contradiction,close,142,28,0.564247,0.39717,0.606088,0.091183,1,0.208918,0.908641,0.859567,0.907281,0.795219,0.700777,0,0.183466,0.645394,0.197183,0.8715,0.752287,0.6225,304,47,14,11,8,10,102,102,0,52,160,False,True
352,contradiction,close,142,28,0.543084,0.436219,0.582078,0.094608,1,0.145859,0.910739,0.857302,0.908299,0.790623,0.700528,0,0.181589,0.645394,0.197183,0.8715,0.76218,0.6225,305,47,14,11,8,10,102,102,0,52,161,False,True
353,contradiction,close,143,28,0.557038,0.466195,0.330022,0.092939,1,0.227016,0.912787,0.855075,0.909279,0.787303,0.700247,0,0.179862,0.644797,0.195804,0.8715,0.750748,0.6225,306,47,14,11,8,10,103,103,0,52,162,False,True
354,contradiction,close,143,28,0.559945,0.401259,0.452268,0.090616,1,0.158687,0.914787,0.852885,0.910226,0.783109,0.699997,0,0.178273,0.644797,0.195804,0.8715,0.759048,0.6225,307,47,14,11,8,10,103,103,0,52,163,False,True
355,contradiction,close,143,28,0.532733,0.410547,0.584068,0.088405,1,0.173521,0.916738,0.850734,0.911143,0.779257,0.69977,0,0.176811,0.644797,0.195804,0.8715,0.764598,0.6225,308,47,14,11,8,10,103,103,0,52,164,False,True
356,contradiction,close,143,28,0.512199,0.44566,0.493998,0.086377,3,0.06654,0.919271,0.848625,0.912619,0.774032,0.699593,0,0.186846,0.644797,0.195804,0.8715,0.784091,0.6225,309,47,14,11,8,10,103,103,0,52,165,False,True
357,contradiction,close,143,28,0.51324,0.4749,0.602115,0.084599,1,0.127215,0.921738,0.846557,0.914048,0.769859,0.699445,0,0.186778,0.644797,0.195804,0.8715,0.793639,0.6225,310,47,14,11,8,10,103,103,0,52,166,False,True
358,contradiction,close,143,28,0.498858,0.458154,0.649037,0.083128,1,0.190884,0.924137,0.844535,0.915429,0.766736,0.699304,0,0.186716,0.644797,0.195804,0.8715,0.793732,0.6225,311,47,14,11,8,10,103,103,0,52,167,False,True
359,contradiction,close,143,28,0.525043,0.477052,0.489033,0.082012,3,0.047991,0.926471,0.842559,0.916768,0.761728,0.699208,0,0.195959,0.644797,0.195804,0.8715,0.813108,0.6225,312,47,14,11,8,10,103,103,0,52,168,False,True
360,contradiction,close,143,28,0.499364,0.509593,0.354238,0.081288,1,0.155356,0.928739,0.840632,0.918063,0.758445,0.699124,0,0.195162,0.644797,0.195804,0.8715,0.816245,0.6225,313,47,14,11,8,10,103,103,0,52,169,False,True
361,contradiction,close,143,28,0.517196,0.4671,0.582689,0.08098,2,0.11559,0.930941,0.838756,0.919317,0.75475,0.699061,0,0.194429,0.644797,0.195804,0.8715,0.824468,0.6225,314,47,14,11,8,10,103,103,0,52,170,False,True
362,contradiction,close,144,28,0.527402,0.478552,0.484768,0.081098,3,0.048849,0.933079,0.836934,0.920531,0.750297,0.699012,0,0.203055,0.644208,0.194444,0.8715,0.840961,0.6225,315,47,14,11,8,10,104,104,0,52,171,False,True
363,contradiction,close,144,28,0.502546,0.477166,0.474187,0.081641,3,0.028359,0.926762,0.840017,0.915963,0.745782,0.699001,0,0.210991,0.644208,0.194444,0.8715,0.858736,0.6225,316,47,15,11,8,10,104,104,0,52,172,False,True
364,contradiction,close,144,28,0.458569,0.508446,0.448128,0.082592,3,0.060317,0.929023,0.838162,0.917286,0.741953,0.699015,0,0.218291,0.644208,0.194444,0.8715,0.870597,0.6225,317,47,15,11,8,10,104,104,0,52,173,False,True
365,contradiction,close,145,28,0.517055,0.446357,0.451657,0.083923,3,0.070698,0.931213,0.836371,0.918567,0.738485,0.699026,0,0.225008,0.643627,0.193103,0.8715,0.879989,0.6225,318,47,15,11,8,10,105,105,0,52,174,False,True
366,contradiction,close,145,28,0.52059,0.466994,0.506333,0.085592,3,0.053596,0.933332,0.834645,0.919808,0.734984,0.699058,0,0.231187,0.643627,0.193103,0.8715,0.890845,0.6225,319,47,15,11,8,10,105,105,0,52,175,False,True
367,contradiction,recurse,145,28,0.51602,0.415158,0.633197,0.087548,0,0.218039,0.922455,0.843205,0.90729,0.753167,0.699019,1,0.231187,0.642789,0.193103,0.8715,0.877482,0.6225,319,48,15,11,8,10,105,105,0,52,176,False,True
368,contradiction,close,146,28,0.523838,0.437246,0.581241,0.089729,2,0.143995,0.924822,0.841309,0.914698,0.750296,0.698984,0,0.227572,0.642698,0.191781,0.8715,0.876359,0.6225,320,48,15,11,8,10,106,106,0,52,177,False,True
369,contradiction,close,146,28,0.505999,0.410163,0.324912,0.092067,1,0.181087,0.927108,0.839492,0.916061,0.748151,0.698956,0,0.224247,0.643054,0.191781,0.8715,0.87033,0.6225,321,48,15,11,8,10,106,106,0,52,178,False,True
370,contradiction,close,147,28,0.589805,0.470025,0.392162,0.094487,1,0.197643,0.929316,0.837754,0.917377,0.746417,0.698883,0,0.221187,0.642489,0.190476,0.8715,0.857275,0.6225,322,48,15,11,8,10,107,107,0,52,179,False,True
371,contradiction,close,148,28,0.535041,0.407893,0.43193,0.094597,1,0.127148,0.931445,0.836097,0.918649,0.743861,0.6988,0,0.218372,0.641932,0.189189,0.8715,0.860246,0.6225,323,48,15,11,8,10,108,108,0,52,180,False,True
372,contradiction,recurse,148,28,0.533818,0.402321,0.634823,0.091242,0,0.232503,0.919773,0.845707,0.905803,0.763975,0.69865,1,0.218372,0.641033,0.189189,0.8715,0.847342,0.6225,323,49,15,11,8,10,108,108,0,52,181,False,True
373,contradiction,close,148,28,0.537979,0.400818,0.453558,0.087968,2,0.137162,0.922161,0.843873,0.913256,0.760859,0.698536,0,0.215782,0.641502,0.189189,0.8715,0.849854,0.6225,324,49,15,11,8,10,108,108,0,52,182,False,True
374,contradiction,close,149,28,0.550564,0.436125,0.355652,0.084858,1,0.194912,0.924464,0.842128,0.91466,0.758805,0.698404,0,0.2134,0.641382,0.187919,0.8715,0.837106,0.6225,325,49,15,11,8,10,109,109,0,52,183,False,True
375,contradiction,close,149,28,0.543506,0.371639,0.373888,0.081992,1,0.171867,0.926682,0.840471,0.916019,0.756633,0.698275,0,0.211208,0.641382,0.187919,0.8715,0.835855,0.6225,326,49,15,11,8,10,109,109,0,52,184,False,True
376,contradiction,recurse,149,28,0.54866,0.371097,0.466088,0.07944,0,0.177563,0.914198,0.851175,0.902821,0.777772,0.698101,1,0.211208,0.640403,0.187919,0.8715,0.833947,0.6225,326,50,15,11,8,10,109,109,0,52,185,False,True
377,contradiction,close,149,28,0.586186,0.396112,0.328915,0.077265,1,0.257271,0.916693,0.84932,0.91037,0.776059,0.697933,0,0.209191,0.640869,0.187919,0.8715,0.821438,0.6225,327,50,15,11,8,10,109,109,0,52,186,False,True
378,contradiction,close,149,28,0.573645,0.367435,0.572965,0.075519,1,0.20621,0.919096,0.847559,0.911869,0.773823,0.697773,0,0.207336,0.641335,0.187919,0.8715,0.809116,0.6225,328,50,15,11,8,10,109,109,0,52,187,False,True
379,contradiction,close,149,28,0.596834,0.388424,0.579448,0.074238,1,0.20841,0.921411,0.845888,0.913319,0.771839,0.697599,0,0.205629,0.641382,0.187919,0.8715,0.796979,0.6225,329,50,15,11,8,10,109,109,0,52,188,False,True
380,contradiction,close,150,28,0.586174,0.390646,0.341541,0.073449,1,0.244633,0.923641,0.844305,0.914719,0.770567,0.697389,0,0.204059,0.640839,0.186667,0.8715,0.785025,0.6225,330,50,15,11,8,10,110,110,0,52,189,False,True
381,contradiction,close,151,28,0.544973,0.396145,0.414858,0.073163,1,0.148828,0.925788,0.842806,0.916075,0.768123,0.697184,0,0.202614,0.640304,0.18543,0.8715,0.791571,0.6225,331,50,15,11,8,10,111,111,0,52,190,False,True
382,contradiction,close,151,28,0.594909,0.386815,0.544101,0.073376,1,0.208093,0.927855,0.841387,0.917386,0.766731,0.696966,0,0.201285,0.640304,0.18543,0.8715,0.779697,0.6225,332,50,15,11,8,10,111,111,0,52,191,False,True
383,contradiction,close,151,28,0.570613,0.37668,0.405126,0.074071,1,0.193933,0.929846,0.840045,0.918655,0.765308,0.696735,0,0.200062,0.640304,0.18543,0.8715,0.768002,0.6225,333,50,15,11,8,10,111,111,0,52,192,False,True
384,contradiction,recurse,151,28,0.585113,0.357984,0.448454,0.075217,0,0.22713,0.915279,0.853316,0.904578,0.79178,0.696435,1,0.200062,0.63916,0.18543,0.8715,0.756482,0.6225,333,51,15,11,8,10,111,111,0,52,193,False,True
385,contradiction,close,151,28,0.591789,0.421382,0.391846,0.076771,1,0.199943,0.91699,0.851678,0.911477,0.789366,0.696152,0,0.196857,0.639633,0.18543,0.8715,0.745134,0.6225,334,51,15,11,8,10,111,111,0,52,194,False,True
386,contradiction,close,151,28,0.580516,0.423578,0.470024,0.078679,1,0.156937,0.918637,0.850117,0.912352,0.786551,0.695924,0,0.193908,0.640106,0.18543,0.8715,0.754176,0.6225,335,51,15,11,8,10,111,111,0,52,195,False,True
387,contradiction,close,152,28,0.575488,0.415074,0.477251,0.080877,1,0.160414,0.920225,0.848628,0.913199,0.783996,0.695714,0,0.191196,0.639776,0.184211,0.8715,0.761934,0.6225,336,51,15,11,8,10,112,112,0,52,196,False,True
388,contradiction,close,152,28,0.587183,0.449828,0.596542,0.083295,1,0.146715,0.921756,0.847205,0.914021,0.781439,0.695532,0,0.1887,0.639776,0.184211,0.8715,0.770844,0.6225,337,51,15,11,8,10,112,112,0,52,197,False,True
389,contradiction,close,153,28,0.537446,0.444677,0.539438,0.085854,1,0.094762,0.923232,0.845844,0.914817,0.778337,0.695371,0,0.186404,0.639254,0.183007,0.8715,0.785965,0.6225,338,51,15,11,8,10,113,113,0,52,198,False,True
390,contradiction,recurse,153,28,0.523722,0.410609,0.30286,0.083176,0,0.220862,0.907907,0.860169,0.900388,0.806508,0.695133,1,0.186404,0.63804,0.183007,0.8715,0.774175,0.6225,338,52,15,11,8,10,113,113,0,52,199,False,True
391,contradiction,close,153,28,0.494846,0.45331,0.347021,0.080175,1,0.147825,0.909787,0.858446,0.90743,0.802973,0.694947,0,0.184292,0.638507,0.183007,0.8715,0.781833,0.6225,339,52,15,11,8,10,113,113,0,52,200,False,True
392,contradiction,close,153,28,0.533411,0.475649,0.592756,0.077392,2,0.117107,0.911608,0.856783,0.908442,0.799208,0.694815,0,0.182348,0.638974,0.183007,0.8715,0.792949,0.6225,340,52,15,11,8,10,113,113,0,52,201,False,True
393,contradiction,close,153,28,0.508094,0.502122,0.503624,0.074905,3,0.005972,0.905612,0.860025,0.904149,0.794089,0.694753,0,0.188561,0.639254,0.183007,0.8715,0.818067,0.6225,341,52,16,11,8,10,113,113,0,52,202,False,True
394,contradiction,close,154,28,0.50983,0.443245,0.617548,0.072783,1,0.174302,0.907555,0.85832,0.905267,0.791584,0.694677,0,0.186276,0.63874,0.181818,0.8715,0.8182,0.6225,342,52,16,11,8,10,114,114,0,52,203,False,True
395,contradiction,close,154,28,0.513206,0.454528,0.555839,0.071088,2,0.101311,0.909442,0.856663,0.906351,0.788174,0.694624,0,0.184174,0.63874,0.181818,0.8715,0.828175,0.6225,343,52,16,11,8,10,114,114,0,52,204,False,True
396,contradiction,close,154,28,0.486831,0.467628,0.464481,0.06987,3,0.02235,0.903514,0.859899,0.902121,0.78381,0.694614,0,0.19024,0.63874,0.181818,0.8715,0.847912,0.6225,344,52,17,11,8,10,114,114,0,52,205,False,True
397,contradiction,close,154,28,0.514251,0.500201,0.3088,0.069166,1,0.20545,0.90553,0.858178,0.903305,0.782197,0.694578,0,0.187821,0.63874,0.181818,0.8715,0.835194,0.6225,345,52,17,11,8,10,114,114,0,52,206,False,True
398,contradiction,close,154,28,0.473721,0.458596,0.616829,0.068999,1,0.158233,0.90749,0.856494,0.90445,0.779964,0.694546,0,0.185595,0.63874,0.181818,0.8715,0.835955,0.6225,346,52,17,11,8,10,114,114,0,52,207,False,True
399,contradiction,close,154,28,0.461603,0.43286,0.339924,0.069378,1,0.121679,0.91003,0.854843,0.906149,0.777282,0.694527,0,0.185627,0.63874,0.181818,0.8715,0.841582,0.6225,347,52,17,11,8,10,114,114,0,52,208,False,True
400,contradiction,close,155,28,0.511976,0.465629,0.386513,0.070299,1,0.125463,0.912503,0.853222,0.907791,0.774727,0.694499,0,0.185657,0.638232,0.180645,0.8715,0.846192,0.6225,348,52,17,11,8,10,115,115,0,52,209,False,True
401,contradiction,close,156,28,0.471109,0.500501,0.434422,0.071741,3,0.066078,0.914911,0.851625,0.909382,0.7714,0.694479,0,0.194985,0.63773,0.179487,0.8715,0.858404,0.6225,349,52,17,11,8,10,116,116,0,52,210,False,True
402,contradiction,close,156,28,0.506996,0.488531,0.300768,0.07367,1,0.206228,0.917259,0.850049,0.910919,0.770126,0.694435,0,0.194266,0.63773,0.179487,0.8715,0.845528,0.6225,350,52,17,11,8,10,116,116,0,52,211,False,True
403,contradiction,close,156,28,0.51034,0.437651,0.558367,0.076038,2,0.120717,0.919548,0.848491,0.912407,0.767635,0.694402,0,0.193605,0.63773,0.179487,0.8715,0.850424,0.6225,351,52,17,11,8,10,116,116,0,52,212,False,True
404,contradiction,close,156,28,0.530464,0.448184,0.448266,0.078788,1,0.082281,0.921783,0.846949,0.913848,0.764641,0.694391,0,0.192996,0.63773,0.179487,0.8715,0.860068,0.6225,352,52,17,11,8,10,116,116,0,52,213,False,True
405,contradiction,close,156,28,0.493515,0.412754,0.634182,0.081848,1,0.221428,0.923965,0.84542,0.915241,0.76365,0.694354,0,0.192436,0.63773,0.179487,0.8715,0.847167,0.6225,353,52,17,11,8,10,116,116,0,52,214,False,True
406,contradiction,close,156,28,0.529752,0.458781,0.436366,0.085142,2,0.093386,0.926096,0.843902,0.91659,0.760816,0.694336,0,0.191922,0.63773,0.179487,0.8715,0.855605,0.6225,354,52,17,11,8,10,116,116,0,52,215,False,True
407,contradiction,close,156,28,0.570006,0.491437,0.453086,0.088585,2,0.11692,0.928179,0.842393,0.917895,0.758349,0.694327,0,0.191448,0.63773,0.179487,0.8715,0.860106,0.6225,355,52,17,11,8,10,116,116,0,52,216,False,True
408,contradiction,close,157,28,0.54755,0.417741,0.50286,0.089543,2,0.129809,0.930215,0.840892,0.919157,0.756081,0.694306,0,0.191012,0.637235,0.178344,0.8715,0.862462,0.6225,356,52,17,11,8,10,117,117,0,52,217,False,True
409,contradiction,close,157,28,0.533738,0.383802,0.592146,0.087321,1,0.208344,0.932206,0.839399,0.920376,0.754917,0.694261,0,0.190611,0.637235,0.178344,0.8715,0.849525,0.6225,357,52,17,11,8,10,117,117,0,52,218,False,True
410,contradiction,close,158,28,0.566103,0.426142,0.484347,0.08522,2,0.139961,0.934154,0.837912,0.921553,0.752747,0.694203,0,0.190242,0.636746,0.177215,0.8715,0.851463,0.6225,358,52,17,11,8,10,118,118,0,52,219,False,True
411,contradiction,close,159,28,0.564301,0.407759,0.490882,0.083312,2,0.156542,0.936059,0.836433,0.922691,0.75081,0.69413,0,0.189903,0.636264,0.176101,0.8715,0.850988,0.6225,359,52,17,11,8,10,119,119,0,52,220,False,True
412,contradiction,close,159,28,0.601932,0.365316,0.329538,0.081666,1,0.272393,0.937923,0.834961,0.923789,0.750486,0.694036,0,0.189591,0.636264,0.176101,0.8715,0.838224,0.6225,360,52,17,11,8,10,119,119,0,52,221,False,True
413,contradiction,close,159,28,0.585254,0.374451,0.389543,0.080339,1,0.210803,0.939747,0.833497,0.924849,0.749213,0.693921,0,0.189303,0.636264,0.176101,0.8715,0.82565,0.6225,361,52,17,11,8,10,119,119,0,52,222,False,True
414,contradiction,close,160,28,0.595609,0.367853,0.590878,0.079381,1,0.227755,0.941531,0.832043,0.925871,0.748142,0.693769,0,0.189039,0.635787,0.175,0.8715,0.813266,0.6225,362,52,17,11,8,10,120,120,0,52,223,False,True
415,contradiction,recurse,160,28,0.568444,0.375356,0.660597,0.078832,0,0.285241,0.929469,0.841886,0.912821,0.769002,0.693559,1,0.189039,0.634949,0.175,0.8715,0.801067,0.6225,362,53,17,11,8,10,120,120,0,52,224,False,True
416,contradiction,close,161,28,0.582741,0.388934,0.522247,0.078716,1,0.193807,0.931588,0.840116,0.92003,0.766284,0.69334,0,0.188796,0.634914,0.173913,0.8715,0.789051,0.6225,363,53,17,11,8,10,121,121,0,52,225,False,True
417,contradiction,recurse,161,28,0.583525,0.381399,0.491165,0.079047,0,0.202126,0.920236,0.849189,0.90723,0.784023,0.693069,1,0.188796,0.634115,0.173913,0.8715,0.777215,0.6225,363,54,17,11,8,10,121,121,0,52,226,False,True
418,contradiction,close,161,28,0.593455,0.392906,0.439236,0.079825,1,0.200549,0.922026,0.847145,0.914029,0.780492,0.69281,0,0.186492,0.634559,0.173913,0.8715,0.765557,0.6225,364,54,17,11,8,10,121,121,0,52,227,False,True
419,contradiction,close,161,28,0.582322,0.378925,0.583768,0.081035,1,0.204843,0.923772,0.845139,0.914801,0.777131,0.692563,0,0.184373,0.635003,0.173913,0.8715,0.754073,0.6225,365,54,17,11,8,10,121,121,0,52,228,False,True
420,contradiction,close,161,28,0.584417,0.381662,0.528095,0.082649,1,0.202755,0.926104,0.843174,0.916133,0.773851,0.692321,0,0.184503,0.635316,0.173913,0.8715,0.742762,0.6225,366,54,17,11,8,10,121,121,0,52,229,False,True
